semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,stuCount,teacher,sch_type
1081,D6104,企管五甲,企業模擬經營分析 (另併１班),３,選,3,4,星期四,2,2,26,張倉銓,0
1081,D6105,企管五甲,物流管理,５,必,5,7,星期四,3,3,49,趙正敏,0
1081,D6309,會資五甲,國學常識 (另併１班),５,選,5,6,星期四,2,2,33,葉含秋,0
1081,D6314,會資五甲,審計學 (學年),８,必,8,8,星期一,4,4,41,溫宜潔,0
1081,D6382,品設科菁英班五甲,包裝設計,５,選,5,6,星期四,2,2,33,侯純純,0
1081,D6389,品設科菁英班五甲,週會/班會 (學年),７,必,7,8,星期四,2,0,36,李本育,0
1081,D6455,資管五甲,週會/班會 (學年),７,必,7,8,星期四,2,0,42,魏嚴堅,0
1081,D8609,日語五甲,日文商用文書寫作 (學年),１,必,1,2,星期四,2,2,24,平澤佳代,0
1081,D6529,日語五甲,日語發表演練 (學年),１,必,1,2,星期四,2,2,29,堂坂順子,0
1081,D6531,日語五甲,英語口語表達（三） (學年),３,必,3,4,星期四,2,2,53,湯馬丁,0
1081,D6533,日語五甲,週會/班會 (學年),７,必,7,8,星期四,2,0,53,張銘今,0
1081,D6612,英語五甲,英語語言學概論 (學年),３,必,3,4,星期四,2,2,56,姜葳,0
1081,D6608,英語五甲,英語語音學 (學年),５,選,5,6,星期四,2,2,35,曾琦芬,0
1081,D6615,英語五甲,週會/班會 (學年),７,必,7,8,星期四,2,0,54,張碧蓉,0
1081,D6678,資應菁英班五甲,週會/班會 (學年),７,必,7,8,星期四,2,0,43,廖士寬,0
1081,D6780,保金五甲,金融資訊導讀 (另併１班),３,選,3,4,星期四,2,2,22,梁勝亮,0
1081,D8655,保金五甲,基金管理 (另併１班),２,選,2,8,星期四,3,3,21,朱國仁,0
1081,D6807,保金五乙,商用英文會話,５,必,5,6,星期四,2,2,46,謝玉娥,0
1081,D5945,護理四甲,生涯運動,１,必,1,2,星期四,2,0,0,體育老師,0
1081,D5948,護理四甲,精神科護理學,５,必,5,7,星期四,3,3,52,柯貞如,0
1081,D5950,護理四甲,醫護英文,１,必,1,1,星期三,3,3,52,陳芷如張玠,0
1081,D5964,護理四乙,生涯運動,３,必,3,4,星期四,2,0,0,體育老師,0
1081,D5966,護理四乙,社區衛生護理學,５,必,5,7,星期四,3,3,48,謝佩倫,0
1081,D5970,護理四乙,護理專業寫作概論,１,必,1,2,星期四,2,2,57,劉千琪,0
1081,D6080,企管四甲,服務業日文（一） (另併１班),３,選,3,4,星期四,2,2,37,張瓊燕,0
1081,D6082,企管四甲,國際貿易實務,５,選,5,7,星期四,3,3,21,王親仁,0
1081,D6095,企管四乙,人際關係,５,必,5,7,星期四,3,3,47,龔慧珠,0
1081,D8356,國貿四甲,投資學,７,必,7,9,星期四,3,3,46,黃彥智,0
1081,D8357,國貿四甲,研究方法,５,選,5,6,星期四,2,2,24,黃彥智,0
1081,D6158,國貿四甲,個體經濟學,２,選,2,4,星期四,3,3,37,李國賓,0
1081,D6285,會資四甲,成本與管理會計學 (學年),３,必,3,4,星期一,5,4,38,郭佳如,0
1081,D8607,會資四甲,應用統計方法,３,必,3,4,星期三,4,4,42,程雅琳,0
1081,D6292,會資四乙,財務數學,３,必,3,4,星期三,4,4,41,詹明華,0
1081,D6298,會資四乙,高級會計學 (學年),５,必,5,6,星期二,4,3,46,蔡美秀,0
1081,D6376,品設科菁英班四甲,文化生活商品設計（一）,２,必,2,4,星期四,3,3,48,張國賓,0
1081,D6375,品設科菁英班四甲,陶瓷商品設計,５,選,5,9,星期四,3,3,28,徐子雲,0
1081,D6381,品設科菁英班四甲,週會/班會 (學年),７,必,7,8,星期四,2,0,46,張國威,0
1081,D6439,資管四甲,Linux基礎與系統管理,２,必,2,4,星期四,3,3,38,駱榮問,0
1081,D6447,資管四甲,週會/班會 (學年),７,必,7,8,星期四,2,0,36,張玲娥,0
1081,D6510,日語四甲,日語聽講練習（四） (學年),５,必,5,6,星期四,2,1,45,葉秋蘭,0
1081,D6512,日語四甲,英文寫作（二） (學年),３,必,3,4,星期四,2,2,45,張昭儀,0
1081,D6516,日語四甲,週會/班會 (學年),７,必,7,8,星期四,2,0,45,吳致秀,0
1081,D6593,英語四甲,高級日語 (學年),２,必,2,4,星期四,3,3,54,葉秋蘭,0
1081,D6596,英語四甲,週會/班會 (學年),７,必,7,8,星期四,2,0,53,許惠芬,0
1081,D6595,英語四甲,會計學 (學年),５,必,5,6,星期四,2,2,53,林秉良,0
1081,D6668,資應菁英班四甲,週會/班會 (學年),７,必,7,8,星期四,2,0,38,林真伊,0
1081,D6665,資應菁英班四甲,資料庫專題 (學年),３,必,3,4,星期四,2,1,40,許雯絞,0
1081,D6666,資應菁英班四甲,資料庫管理系統 (學年),１,必,1,2,星期四,2,2,44,許雯絞,0
1081,D6667,資應菁英班四甲,資訊網路 (學年),５,必,5,6,星期四,2,2,53,駱榮問,0
1081,D6763,保金四甲,英文 (學年),７,必,7,8,星期四,2,2,42,朱英姿,0
1081,D6759,保金四甲,風險管理概論,１,必,1,1,星期四,3,3,39,張瑞益,0
1081,D9093,保金四甲,期貨與選擇權,２,必,2,4,星期四,3,3,41,郭玟秀,0
1081,D6772,保金四乙,日文 (學年),５,選,5,6,星期四,2,2,37,張瓊燕,0
1081,D6770,保金四乙,風險管理概論,５,必,5,6,星期三,3,3,41,張瑞益,0
1081,D9092,保金四乙,財務管理,２,必,2,4,星期四,3,3,49,陳怡諠,0
1081,D8268,體育四丙,生涯運動 - 綜合運動,１,必,1,2,星期四,2,0,43,張珈瑛,0
1081,D8269,體育四丁,生涯運動 - 綜合運動,３,必,3,4,星期四,2,0,48,張珈瑛,0
1081,D5905,護理三甲,內外科護理學實驗（一）,１,必,1,2,星期四,2,1,53,曾月霞,0
1081,D5906,護理三甲,生涯規劃,７,必,7,8,星期四,2,2,52,蔡慧玲,0
1081,D5914,護理三甲,國文 (學年),５,必,5,6,星期四,3,3,55,葉守桓,0
1081,D5910,護理三甲,產科護理學,７,必,7,7,星期二,3,3,56,高碧琴,0
